metric_type;metric_id;metric_name;metric_unit;metric_description;metric_id_parent;flag_name;flag_name_proper;flag_direction;flag_type;flag_e_s_g_plus;flag_tier;frameworks;active
flag;a9974e75-6f47-4b48-8204-5dd768711b37;ENGAGING_STAKEHOLDERS_-_HUMAN_&_LABOUR_RIGHTS_POSITIVE_CONDUCT_S_TIER_4;;;87d3643c-08e4-4c35-b785-2a008ebc101d;ENGAGING STAKEHOLDERS - HUMAN & LABOUR RIGHTS;Engaging Stakeholders - Human & Labour Rights;POSITIVE;CONDUCT;S;TIER_4;flags;1
flag;6765b768-89de-4a87-bf22-7aff9adc5b36;ETHANOL_CONTESTED_PRODUCT_E_TIER_3;;;d09d41e3-4411-4da6-8f98-e5ffcc9281a7;ETHANOL;Ethanol;CONTESTED;PRODUCT;E;TIER_3;flags;1
flag;2ec60959-a2b7-4607-9dea-6cafcbc35d22;EV_BATTERIES_POSITIVE_PRODUCT_E_TIER_3;;;d52a20da-7301-45f1-a054-cde028ce98b4;EV BATTERIES;EV Batteries;POSITIVE;PRODUCT;E;TIER_3;flags;1
flag;5ac77402-4c5c-43f3-85ad-dcf3af55a09d;EV_CHARGING_STATIONS_POSITIVE_PRODUCT_E_TIER_3;;;05b633d7-27f6-4f2a-94e4-81d4801880a6;EV CHARGING STATIONS;EV Charging Stations;POSITIVE;PRODUCT;E;TIER_3;flags;1
flag;18f77330-611a-47d4-b80c-1b674728500a;EXTRACTIVE_ACTIVITIES_NEGATIVE_PRODUCT_E_TIER_3;;;ad4d4754-a615-44e8-82df-20f981e7d619;EXTRACTIVE ACTIVITIES;Extractive Activities;NEGATIVE;PRODUCT;E;TIER_3;flags;0
flag;d4847cf3-5ac2-4856-a451-7533887ad5f5;EXTREME_EXECUTIVE_PAY_NEGATIVE_CONDUCT_G_TIER_2;;;0fdad021-dd98-4d93-b4bf-0f17bce8f58e;EXTREME EXECUTIVE PAY;Extreme Executive Pay;NEGATIVE;CONDUCT;G;TIER_2;flags;1
flag;82124259-f80b-4a99-80c0-211f24cf0036;FAMILY_PLANNING_POSITIVE_PRODUCT_S_TIER_4;;;5b629bec-f45c-4345-831c-ab960256e87f;FAMILY PLANNING;Family Planning;POSITIVE;PRODUCT;S;TIER_4;flags;1
flag;7363a7e7-4c65-4838-9cd4-f601702cc671;FARM_ANIMAL_WELFARE_LAGGARDS_NEGATIVE_CONDUCT_PLUS_TIER_3;;;fe0d2c48-2f45-436d-869b-380e4c4c1286;FARM ANIMAL WELFARE LAGGARDS;Farm Animal Welfare Laggards;NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;4a1d09b0-e677-4ca6-aee9-cb26d5d47258;FASHION_TRANSPARENCY_LAGGARDS_NEGATIVE_CONDUCT_PLUS_TIER_3;;;fe0d2c48-2f45-436d-869b-380e4c4c1286;FASHION TRANSPARENCY LAGGARDS;Fashion Transparency Laggards;NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;3b00273d-7572-45e0-999e-e531d20e8f99;FASHION_TRANSPARENCY_PIONEERS_POSITIVE_CONDUCT_PLUS_TIER_3;;;7a9f7397-24b8-4c0d-b68d-3868bffe6dff;FASHION TRANSPARENCY PIONEERS;Fashion Transparency Pioneers;POSITIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;40518465-0b19-49e0-84e6-e4cba817404c;FAST_FOOD_NEGATIVE_PRODUCT_PLUS_TIER_3;;;c13a7dbc-513e-4eb8-9096-aa3be73b31ad;FAST FOOD;Fast Food;NEGATIVE;PRODUCT;PLUS;TIER_3;flags;0
flag;e5a9af5d-03ec-43e6-bf10-b484f5b768fd;FERTILISERS_CONTESTED_PRODUCT_PLUS_TIER_3;;;a1ef0c9c-0d00-40b3-acfd-ff0f9518f7aa;FERTILISERS;Fertilisers;CONTESTED;PRODUCT;PLUS;TIER_3;flags;1
flag;700314c3-9edd-4818-b956-865f30e79068;FINANCIAL_SERVICES_(FOR_DEVELOPMENT/INNOVATION)_NEGATIVE_PRODUCT_S_TIER_3;;;6fecdaed-3c38-43a3-9870-28fa82db9c3f;FINANCIAL SERVICES (FOR DEVELOPMENT/INNOVATION);Financial Services (for Development/Innovation);NEGATIVE;PRODUCT;S;TIER_3;flags;0
flag;a597b041-51af-4900-9acf-1aaeda762033;FINANCIERS_OF_FOSSIL_FUELS_NEGATIVE_PRODUCT_E_TIER_3;;;cfffa39a-cccb-419f-93f7-c01700d1c459;FINANCIERS OF FOSSIL FUELS;Financiers of Fossil Fuels;NEGATIVE;PRODUCT;E;TIER_3;flags;1
flag;e84015fb-1978-47d9-9cd5-4450cf6a27de;FINANCING_ARCTIC_OIL_&_GAS_NEGATIVE_PRODUCT_E_TIER_4;;;a597b041-51af-4900-9acf-1aaeda762033;FINANCING ARCTIC OIL & GAS;Financing Arctic Oil & Gas;NEGATIVE;PRODUCT;E;TIER_4;flags;1
flag;ea930cc9-c7d9-446d-a6db-fd36d61cd2ec;FINANCING_COAL_MINING_NEGATIVE_PRODUCT_E_TIER_4;;;a597b041-51af-4900-9acf-1aaeda762033;FINANCING COAL MINING;Financing Coal Mining;NEGATIVE;PRODUCT;E;TIER_4;flags;1
flag;fc403f88-bf51-4265-a278-3e645f72351c;FINANCING_COAL_POWER_NEGATIVE_PRODUCT_E_TIER_4;;;a597b041-51af-4900-9acf-1aaeda762033;FINANCING COAL POWER;Financing Coal Power;NEGATIVE;PRODUCT;E;TIER_4;flags;1
flag;f6b7e747-f1ad-4145-84ca-c274f4f7d184;FINANCING_FOSSIL_FUEL_EXPANSION_NEGATIVE_PRODUCT_E_TIER_4;;;a597b041-51af-4900-9acf-1aaeda762033;FINANCING FOSSIL FUEL EXPANSION;Financing Fossil Fuel Expansion;NEGATIVE;PRODUCT;E;TIER_4;flags;1
flag;968f5882-a202-4cd6-a46f-55174a1a9947;FINANCING_FRACKING_NEGATIVE_PRODUCT_E_TIER_4;;;a597b041-51af-4900-9acf-1aaeda762033;FINANCING FRACKING;Financing Fracking;NEGATIVE;PRODUCT;E;TIER_4;flags;1
flag;138aeb12-4181-4382-8226-fd7b348b371d;FINANCING_LNG_NEGATIVE_PRODUCT_E_TIER_4;;;a597b041-51af-4900-9acf-1aaeda762033;FINANCING LNG;Financing LNG;NEGATIVE;PRODUCT;E;TIER_4;flags;1
flag;3fcaf3f7-c6cf-49cf-be95-e86a1263ebca;FINANCING_OFFSHORE_OIL_&_GAS_NEGATIVE_PRODUCT_E_TIER_4;;;a597b041-51af-4900-9acf-1aaeda762033;FINANCING OFFSHORE OIL & GAS;Financing Offshore Oil & Gas;NEGATIVE;PRODUCT;E;TIER_4;flags;1
flag;42239a70-b596-4d75-983a-f0d69ed6a2a8;FINANCING_TAR_SANDS_NEGATIVE_PRODUCT_E_TIER_4;;;a597b041-51af-4900-9acf-1aaeda762033;FINANCING TAR SANDS;Financing Tar Sands;NEGATIVE;PRODUCT;E;TIER_4;flags;1
flag;dd88f10b-0365-406f-a269-4fc220e0e3da;FOR-PROFIT_PRISONS_NEGATIVE_PRODUCT_PLUS_TIER_3;;;c13a7dbc-513e-4eb8-9096-aa3be73b31ad;FOR-PROFIT PRISONS;For-Profit Prisons;NEGATIVE;PRODUCT;PLUS;TIER_3;flags;1
flag;cfffa39a-cccb-419f-93f7-c01700d1c459;FOSSIL_FUEL_ACTIVITIES_NEGATIVE_PRODUCT_E_TIER_2;;;ab8b8843-2be5-4bc7-bf0b-0c00d1766e7b;FOSSIL FUEL ACTIVITIES;Fossil Fuel Activities;NEGATIVE;PRODUCT;E;TIER_2;flags;1
flag;2f101103-b283-47d9-adbb-8e45be43bbe7;FUEL_CELLS_POSITIVE_PRODUCT_E_TIER_3;;;d52a20da-7301-45f1-a054-cde028ce98b4;FUEL CELLS;Fuel Cells;POSITIVE;PRODUCT;E;TIER_3;flags;1
flag;641fad93-366b-456a-babf-a863fcc0943e;GAMBLING_NEGATIVE_PRODUCT_PLUS_TIER_3;;;c13a7dbc-513e-4eb8-9096-aa3be73b31ad;GAMBLING;Gambling;NEGATIVE;PRODUCT;PLUS;TIER_3;flags;1
flag;f59bd8c3-96ef-4110-a17d-7effe989ef35;GASIFICATION_CONTESTED_PRODUCT_E_TIER_3;;;d09d41e3-4411-4da6-8f98-e5ffcc9281a7;GASIFICATION;Gasification;CONTESTED;PRODUCT;E;TIER_3;flags;1
flag;f27aeb4a-d841-4c35-b2fc-86e129a898c1;GENERAL_WASTE_SERVICES_POSITIVE_PRODUCT_E_TIER_3;;;0c059478-744d-4479-ae83-1ab93855b017;GENERAL WASTE SERVICES;General Waste Services;POSITIVE;PRODUCT;E;TIER_3;flags;1
flag;ad7da7bf-71c0-432b-b4cb-fe9b44896722;GMO_CONTESTED_PRODUCT_PLUS_TIER_3;;;a1ef0c9c-0d00-40b3-acfd-ff0f9518f7aa;GMO;GMO;CONTESTED;PRODUCT;PLUS;TIER_3;flags;1
flag;7a9b3b0d-408e-4b4a-9202-3b5c0402303a;GOLD_ORE_MINING_NEGATIVE_PRODUCT_E_TIER_4;;;18f77330-611a-47d4-b80c-1b674728500a;GOLD ORE MINING;Gold Ore Mining;NEGATIVE;PRODUCT;E;TIER_4;flags;0
flag;597c16fc-10ab-4257-943a-e4daa78a4aa7;GOOD_CORPORATE_GOVERNANCE_OF_DIGITAL_RIGHTS_POSITIVE_CONDUCT_S_TIER_3;;;7a5f6137-bac1-4358-91e0-d673cda92bba;GOOD CORPORATE GOVERNANCE OF DIGITAL RIGHTS;Good Corporate Governance of Digital Rights;POSITIVE;CONDUCT;S;TIER_3;flags;1
flag;0fdad021-dd98-4d93-b4bf-0f17bce8f58e;GOVERNANCE_NEGATIVE_NONE_G_TIER_1;;;aa51c86a-ccd8-4675-a0fd-1649c28668ce;GOVERNANCE;Governance;NEGATIVE;;G;TIER_1;flags;1
flag;952374c3-f7fe-4646-9af7-66097f7632cd;GOVERNANCE_POSITIVE_NONE_G_TIER_1;;;aef4ad51-cee6-499d-99db-4fdaaeb2d383;GOVERNANCE;Governance;POSITIVE;;G;TIER_1;flags;1
flag;4058a5d2-b335-46a2-bdcd-359b49659b51;HARD-TO-DECARBONISE-ACTIVITIES_NEGATIVE_PRODUCT_E_TIER_2;;;ab8b8843-2be5-4bc7-bf0b-0c00d1766e7b;HARD-TO-DECARBONISE-ACTIVITIES;Hard-To-Decarbonise-Activities;NEGATIVE;PRODUCT;E;TIER_2;flags;0
flag;c7889c4f-1ddd-45f6-9353-7776e354849f;HARMFUL_PESTICIDES_NEGATIVE_PRODUCT_PLUS_TIER_3;;;c13a7dbc-513e-4eb8-9096-aa3be73b31ad;HARMFUL PESTICIDES;Harmful Pesticides;NEGATIVE;PRODUCT;PLUS;TIER_3;flags;0
flag;fdde3b8f-abf0-4d2e-a756-1c90b2a57b80;HEALTHCARE_ACTIVITIES_POSITIVE_PRODUCT_S_TIER_2;;;45b75e1f-1f88-4454-bc62-6e1a6dbabb95;HEALTHCARE ACTIVITIES;Healthcare Activities;POSITIVE;PRODUCT;S;TIER_2;flags;1
flag;171afa44-9087-42e7-a1be-f20a67e2bc49;HEALTHCARE_PLANS_POSITIVE_PRODUCT_S_TIER_3;;;fdde3b8f-abf0-4d2e-a756-1c90b2a57b80;HEALTHCARE PLANS;Healthcare Plans;POSITIVE;PRODUCT;S;TIER_3;flags;1
flag;5b567367-26c1-4ec9-b4df-abe236a110ba;HEALTHCARE_SERVICES_(PATIENT_CARE)_POSITIVE_PRODUCT_S_TIER_3;;;fdde3b8f-abf0-4d2e-a756-1c90b2a57b80;HEALTHCARE SERVICES (PATIENT CARE);Healthcare Services (Patient Care);POSITIVE;PRODUCT;S;TIER_3;flags;1
flag;5b629bec-f45c-4345-831c-ab960256e87f;HEALTHCARE_THERAPEUTICS_POSITIVE_PRODUCT_S_TIER_3;;;fdde3b8f-abf0-4d2e-a756-1c90b2a57b80;HEALTHCARE THERAPEUTICS;Healthcare Therapeutics;POSITIVE;PRODUCT;S;TIER_3;flags;1
flag;9f6373fc-e71d-4fa3-8f33-7f35524cf849;HEMATOLOGY_THERAPEUTICS_POSITIVE_PRODUCT_S_TIER_4;;;5b629bec-f45c-4345-831c-ab960256e87f;HEMATOLOGY THERAPEUTICS;Hematology Therapeutics;POSITIVE;PRODUCT;S;TIER_4;flags;1
flag;4462a28e-d4d0-4c37-ace3-9aa75293f27d;HIGH_CEO_TO_AVERAGE_WORKER_PAY_RATIO_NEGATIVE_CONDUCT_G_TIER_3;;;d4847cf3-5ac2-4856-a451-7533887ad5f5;HIGH CEO TO AVERAGE WORKER PAY RATIO;High CEO to Average Worker Pay Ratio;NEGATIVE;CONDUCT;G;TIER_3;flags;1
flag;7011db45-bbf9-4221-b353-0c7836a49b81;HIGH_EMISSIONS_OF_POLLUTANTS_NEGATIVE_CONDUCT_E_TIER_2;;;d41c2f7c-c1f0-4c9d-b1a4-590bbf588997;HIGH EMISSIONS OF POLLUTANTS;High Emissions of Pollutants;NEGATIVE;CONDUCT;E;TIER_2;flags;1
flag;28a0efd4-9eab-4e93-9f95-9bd442e67fc1;HIGH_EMPLOYEE_TURNOVER_NEGATIVE_CONDUCT_S_TIER_2;;;8b6f4a7d-49b0-4290-8111-bc7762301f6e;HIGH EMPLOYEE TURNOVER;High Employee Turnover;NEGATIVE;CONDUCT;S;TIER_2;flags;1
flag;42ab9b71-fa1c-4061-881b-8a1c4d795123;HIGH_ENVIRONMENTAL_CAPEX,_OPEX,_R&D_IN_ONE_OR_MORE_AREAS_POSITIVE_CONDUCT_E_TIER_2;;;8477048d-a80e-4431-9436-4da22b6b3f87;HIGH ENVIRONMENTAL CAPEX, OPEX, R&D IN ONE OR MORE AREAS;High Environmental Capex, Opex, R&D In One or More Areas;POSITIVE;CONDUCT;E;TIER_2;flags;1
flag;1776f651-a46a-4161-ab92-167db6df84a5;HIGH_FATALITIES_RATE_NEGATIVE_CONDUCT_S_TIER_3;;;00869df0-6c8d-4859-a810-effbd42b0f48;HIGH FATALITIES RATE;High Fatalities Rate;NEGATIVE;CONDUCT;S;TIER_3;flags;1
flag;61e5bba1-dfc0-4333-ba8a-c5f8e7749279;HIGH_FINES_TO_REVENUE_RATIO_NEGATIVE_CONDUCT_G_TIER_2;;;0fdad021-dd98-4d93-b4bf-0f17bce8f58e;HIGH FINES TO REVENUE RATIO;High Fines to Revenue Ratio;NEGATIVE;CONDUCT;G;TIER_2;flags;1
flag;8de7c07e-3429-4ada-9973-6c821531f687;HIGH_GENDER_DIVERSITY_-_BOARD_POSITIVE_CONDUCT_S_TIER_3;;;bdc2e4ab-d4c9-45a7-a25b-2d40c77f1142;HIGH GENDER DIVERSITY - BOARD;High Gender Diversity - Board;POSITIVE;CONDUCT;S;TIER_3;flags;1
flag;dc1ccd35-62de-496c-9bfd-c588724b4c53;HIGH_GENDER_DIVERSITY_-_EXECUTIVE_MANAGEMENT_POSITIVE_CONDUCT_S_TIER_3;;;bdc2e4ab-d4c9-45a7-a25b-2d40c77f1142;HIGH GENDER DIVERSITY - EXECUTIVE MANAGEMENT;High Gender Diversity - Executive Management;POSITIVE;CONDUCT;S;TIER_3;flags;1
flag;bb3ab8ac-d79c-4cf7-b74c-b9f95a08902a;HIGH_GREEN_REVENUES_POSITIVE_PRODUCT_E_TIER_2;;;8477048d-a80e-4431-9436-4da22b6b3f87;HIGH GREEN REVENUES;High Green Revenues;POSITIVE;PRODUCT;E;TIER_2;flags;1
flag;553ef39c-1f2d-4f96-9215-f05d9c1b0bc6;HIGH_INJURIES_&_ACCIDENTS_RATE_NEGATIVE_CONDUCT_S_TIER_3;;;00869df0-6c8d-4859-a810-effbd42b0f48;HIGH INJURIES & ACCIDENTS RATE;High Injuries & Accidents Rate;NEGATIVE;CONDUCT;S;TIER_3;flags;1
flag;7938d0ea-e8d5-4d29-a124-f115d2daf992;HIGH_SHARE_OF_RSPO_CERTIFIED_PALM_OIL_POSITIVE_CONDUCT_PLUS_TIER_4;;;43e98cf5-da30-4959-bedb-24812e284afb;HIGH SHARE OF RSPO CERTIFIED PALM OIL;High Share of RSPO Certified Palm Oil;POSITIVE;CONDUCT;PLUS;TIER_4;flags;1
flag;dd11302b-3732-47e9-8fe4-218fd7d14f10;HIGH_SUSTAINABLE_AGRICULTURE_R&D_(EASTERN_&_SOUTHERN_AFRICA)_POSITIVE_CONDUCT_E_TIER_3;;;42ab9b71-fa1c-4061-881b-8a1c4d795123;HIGH SUSTAINABLE AGRICULTURE R&D (EASTERN & SOUTHERN AFRICA);High Sustainable Agriculture R&D (Eastern & Southern Africa);POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;8765c3fd-73fb-46ac-97b1-2bef478cd40f;HIGH_SUSTAINABLE_AGRICULTURE_R&D_(GLOBAL)_POSITIVE_CONDUCT_E_TIER_3;;;42ab9b71-fa1c-4061-881b-8a1c4d795123;HIGH SUSTAINABLE AGRICULTURE R&D (GLOBAL);High Sustainable Agriculture R&D (Global);POSITIVE;CONDUCT;E;TIER_3;flags;0
flag;1f01a09a-94cd-46df-bd2d-d0275adbc5d2;HIGH_SUSTAINABLE_AGRICULTURE_R&D_(SOUTH_&_SOUTHEAST_ASIA)_POSITIVE_CONDUCT_E_TIER_3;;;42ab9b71-fa1c-4061-881b-8a1c4d795123;HIGH SUSTAINABLE AGRICULTURE R&D (SOUTH & SOUTHEAST ASIA);High Sustainable Agriculture R&D (South & Southeast Asia);POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;4e8a2335-9c1f-443d-9781-34c8372acfac;HIGH_SUSTAINABLE_AGRICULTURE_R&D_(WESTERN_&_CENTRAL_AFRICA)_POSITIVE_CONDUCT_E_TIER_3;;;42ab9b71-fa1c-4061-881b-8a1c4d795123;HIGH SUSTAINABLE AGRICULTURE R&D (WESTERN & CENTRAL AFRICA);High Sustainable Agriculture R&D (Western & Central Africa);POSITIVE;CONDUCT;E;TIER_3;flags;1
flag;3f373f4c-0f50-42fa-9878-25accb56d69c;HIGH_WASTE_GENERATION_NEGATIVE_CONDUCT_E_TIER_3;;;2d35118a-404d-4e4d-9798-7ca89560114f;HIGH WASTE GENERATION;High Waste Generation;NEGATIVE;CONDUCT;E;TIER_3;flags;1
flag;e067263a-2c11-4681-8b88-25e2c29e0ddd;HIGH_WATER_CONSUMPTION_NEGATIVE_CONDUCT_E_TIER_3;;;53cc726b-82f3-4403-9532-402acafe9207;HIGH WATER CONSUMPTION;High Water Consumption;NEGATIVE;CONDUCT;E;TIER_3;flags;1
flag;254e0280-3484-4f9b-b1c8-3a3c32a72775;ILO_INTEGRATED_INTO_SUPPLIER_CONTRACTS_POSITIVE_CONDUCT_S_TIER_4;;;87d3643c-08e4-4c35-b785-2a008ebc101d;ILO INTEGRATED INTO SUPPLIER CONTRACTS;ILO Integrated Into Supplier Contracts;POSITIVE;CONDUCT;S;TIER_4;flags;1
flag;e0bc4a36-8b98-429a-9566-53e2387010f0;ILO-ALIGNED_SUPPLIER_CODE_OF_CONDUCT_POSITIVE_CONDUCT_S_TIER_4;;;028b1daa-e942-4d7b-b45c-72e6d4c6a833;ILO-ALIGNED SUPPLIER CODE OF CONDUCT;ILO-Aligned Supplier Code of Conduct;POSITIVE;CONDUCT;S;TIER_4;flags;1
flag;7a7c3ea0-bed9-4d05-9758-67b03d8909d8;INFECTIOUS_DISEASES_THERAPEUTICS_(ANTIBIOTICS)_POSITIVE_PRODUCT_S_TIER_4;;;5b629bec-f45c-4345-831c-ab960256e87f;INFECTIOUS DISEASES THERAPEUTICS (ANTIBIOTICS);Infectious Diseases Therapeutics (Antibiotics);POSITIVE;PRODUCT;S;TIER_4;flags;1
flag;6e28aa13-14ba-47ac-8988-0d5d87c2dddc;INFECTIOUS_DISEASES_THERAPEUTICS_(ANTIVIRAL)_POSITIVE_PRODUCT_S_TIER_4;;;5b629bec-f45c-4345-831c-ab960256e87f;INFECTIOUS DISEASES THERAPEUTICS (ANTIVIRAL);Infectious Diseases Therapeutics (Antiviral);POSITIVE;PRODUCT;S;TIER_4;flags;1
flag;ae1ed7cb-7d83-49df-8a7b-35ee1b16eaf2;INFECTIOUS_DISEASES_THERAPEUTICS_(ARACHNIDS)_POSITIVE_PRODUCT_S_TIER_4;;;5b629bec-f45c-4345-831c-ab960256e87f;INFECTIOUS DISEASES THERAPEUTICS (ARACHNIDS);Infectious Diseases Therapeutics (Arachnids);POSITIVE;PRODUCT;S;TIER_4;flags;1
flag;0f1ec635-294a-4c14-a5c8-4aff564b9ba3;INVESTMENTS_IN_LANDSCAPE/JURISDICTIONAL_APPROACHES_POSITIVE_CONDUCT_E_TIER_4;;;d942aaf5-1aa6-4501-a1bb-40c8a9d1a631;INVESTMENTS IN LANDSCAPE/JURISDICTIONAL APPROACHES;Investments in Landscape/Jurisdictional Approaches;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;65a32934-8f35-4c53-a518-bd828a3c95d6;INVESTMENTS_IN_LOCAL_CONSERVATION_PROJECTS_POSITIVE_CONDUCT_E_TIER_4;;;d942aaf5-1aa6-4501-a1bb-40c8a9d1a631;INVESTMENTS IN LOCAL CONSERVATION PROJECTS;Investments in Local Conservation Projects;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;efbb0910-23cc-4917-8aa3-b4e0405ed0ea;INVESTMENTS_IN_PROTECTION_&_RESTORATION_OF_FORESTS_POSITIVE_CONDUCT_E_TIER_4;;;d942aaf5-1aa6-4501-a1bb-40c8a9d1a631;INVESTMENTS IN PROTECTION & RESTORATION OF FORESTS;Investments in Protection & Restoration of Forests;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;7d9cc269-b406-46e7-b3fe-9a5a56811e0d;INVESTMENTS_IN_SMALLHOLDER_PRODUCTION_POSITIVE_CONDUCT_E_TIER_4;;;d942aaf5-1aa6-4501-a1bb-40c8a9d1a631;INVESTMENTS IN SMALLHOLDER PRODUCTION;Investments in Smallholder Production;POSITIVE;CONDUCT;E;TIER_4;flags;1
flag;42dbfe1b-3ebd-4f90-b3e0-391e9f9f7d3e;INVOLVEMENT_IN_SERIOUS_ALLEGATIONS_NEGATIVE_CONDUCT_S_TIER_4;;;6d0d76dc-6396-44fd-a69e-e4ba04839708;INVOLVEMENT IN SERIOUS ALLEGATIONS;Involvement in Serious Allegations;NEGATIVE;CONDUCT;S;TIER_4;flags;1
flag;73dd9a35-cb51-44b4-8c9b-3a14796f2bbe;LAGGING_ON_PALM_OIL_CERTIFICATIONS_&_MEMBERSHIPS_NEGATIVE_CONDUCT_PLUS_TIER_3;;;fe0d2c48-2f45-436d-869b-380e4c4c1286;LAGGING ON PALM OIL CERTIFICATIONS & MEMBERSHIPS;Lagging on Palm Oil Certifications & Memberships;NEGATIVE;CONDUCT;PLUS;TIER_3;flags;1
flag;fcaa98b1-ed42-4130-b7c9-799c1d4a9a67;LITHIUM_MINING_NEGATIVE_PRODUCT_E_TIER_4;;;18f77330-611a-47d4-b80c-1b674728500a;LITHIUM MINING;Lithium Mining;NEGATIVE;PRODUCT;E;TIER_4;flags;0
flag;40599d46-a12b-4662-bbf0-03725a38daf4;LOW_EMPLOYEE_TURNOVER_POSITIVE_CONDUCT_S_TIER_2;;;45b75e1f-1f88-4454-bc62-6e1a6dbabb95;LOW EMPLOYEE TURNOVER;Low Employee Turnover;POSITIVE;CONDUCT;S;TIER_2;flags;1
flag;b2a09dcf-c74e-4b08-a443-c65df6761636;LOW_ENVIRONMENTAL_CAPEX,_OPEX,_R&D_IN_ONE_OR_MORE_AREAS_NEGATIVE_CONDUCT_E_TIER_2;;;ab8b8843-2be5-4bc7-bf0b-0c00d1766e7b;LOW ENVIRONMENTAL CAPEX, OPEX, R&D IN ONE OR MORE AREAS;Low Environmental Capex, Opex, R&D In One or More Areas;NEGATIVE;CONDUCT;E;TIER_2;flags;1
flag;84f4867b-7893-4fdd-bf76-f607f42c6c10;LOW_GENDER_DIVERSITY_-_BOARD_NEGATIVE_CONDUCT_S_TIER_3;;;3e63cb6d-9d0e-4a73-b969-3c09c60c42e3;LOW GENDER DIVERSITY - BOARD;Low Gender Diversity - Board;NEGATIVE;CONDUCT;S;TIER_3;flags;1
flag;602b2089-3865-45ef-a77b-3a06dd9ff738;LOW_GENDER_DIVERSITY_-_EMPLOYEES_NEGATIVE_CONDUCT_S_TIER_3;;;3e63cb6d-9d0e-4a73-b969-3c09c60c42e3;LOW GENDER DIVERSITY - EMPLOYEES;Low Gender Diversity - Employees;NEGATIVE;CONDUCT;S;TIER_3;flags;1
flag;21ad94bc-f037-4fda-9548-6c979d8a842e;LOW_GENDER_DIVERSITY_-_EXECUTIVE_MANAGEMENT_NEGATIVE_CONDUCT_S_TIER_3;;;3e63cb6d-9d0e-4a73-b969-3c09c60c42e3;LOW GENDER DIVERSITY - EXECUTIVE MANAGEMENT;Low Gender Diversity - Executive Management;NEGATIVE;CONDUCT;S;TIER_3;flags;1
flag;5a827723-cc17-41b9-b026-ebdc0c89109d;LOW_GREEN_REVENUES_NEGATIVE_PRODUCT_E_TIER_2;;;ab8b8843-2be5-4bc7-bf0b-0c00d1766e7b;LOW GREEN REVENUES;Low Green Revenues;NEGATIVE;PRODUCT;E;TIER_2;flags;1
flag;cb0cf069-5573-4ff9-940c-5f77532e8c2d;LOW_SHARE_OF_RSPO_CERTIFIED_PALM_OIL_NEGATIVE_CONDUCT_PLUS_TIER_4;;;73dd9a35-cb51-44b4-8c9b-3a14796f2bbe;LOW SHARE OF RSPO CERTIFIED PALM OIL;Low Share of RSPO Certified Palm Oil;NEGATIVE;CONDUCT;PLUS;TIER_4;flags;1
flag;625b9ec4-66a5-41e6-ab47-cafb4d67683a;LOW_SUSTAINABLE_AGRICULTURE_R&D_(EASTERN_&_SOUTHERN_AFRICA)_NEGATIVE_CONDUCT_E_TIER_3;;;b2a09dcf-c74e-4b08-a443-c65df6761636;LOW SUSTAINABLE AGRICULTURE R&D (EASTERN & SOUTHERN AFRICA);Low Sustainable Agriculture R&D (Eastern & Southern Africa);NEGATIVE;CONDUCT;E;TIER_3;flags;1
flag;c3c06e5a-a607-4ef7-96a4-21999752dc0e;LOW_SUSTAINABLE_AGRICULTURE_R&D_(GLOBAL)_NEGATIVE_CONDUCT_E_TIER_3;;;b2a09dcf-c74e-4b08-a443-c65df6761636;LOW SUSTAINABLE AGRICULTURE R&D (GLOBAL);Low Sustainable Agriculture R&D (Global);NEGATIVE;CONDUCT;E;TIER_3;flags;0
flag;9bc17008-b7d7-4fee-8dbe-6f5b22fae832;LOW_SUSTAINABLE_AGRICULTURE_R&D_(SOUTH_&_SOUTHEAST_ASIA)_NEGATIVE_CONDUCT_E_TIER_3;;;b2a09dcf-c74e-4b08-a443-c65df6761636;LOW SUSTAINABLE AGRICULTURE R&D (SOUTH & SOUTHEAST ASIA);Low Sustainable Agriculture R&D (South & Southeast Asia);NEGATIVE;CONDUCT;E;TIER_3;flags;1
flag;74e375d5-3631-415c-9020-e4b2881fad61;LOW_SUSTAINABLE_AGRICULTURE_R&D_(WESTERN_&_CENTRAL_AFRICA)_NEGATIVE_CONDUCT_E_TIER_3;;;b2a09dcf-c74e-4b08-a443-c65df6761636;LOW SUSTAINABLE AGRICULTURE R&D (WESTERN & CENTRAL AFRICA);Low Sustainable Agriculture R&D (Western & Central Africa);NEGATIVE;CONDUCT;E;TIER_3;flags;1
flag;4d0d8f9c-7f93-4ce4-afe8-fda68be86a1f;LOW_WASTE_GENERATION_POSITIVE_CONDUCT_E_TIER_3;;;5c64832b-7be9-409b-8545-413388e5a6de;LOW WASTE GENERATION;Low Waste Generation;POSITIVE;CONDUCT;E;TIER_3;flags;1
